pathway,time_days,n_at_risk,events,censored,survival,estimator_note
mcrpc,1152.0,129,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1156.0,128,0,2,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1185.0,126,0,2,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1188.0,124,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1222.0,123,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1237.0,122,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1246.0,121,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1254.0,120,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1255.0,119,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1266.0,118,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1268.0,117,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1271.0,116,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1277.0,115,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1279.0,114,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1282.0,113,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1284.0,112,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1289.0,111,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1300.0,110,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1308.0,109,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1321.0,108,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1333.0,107,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1335.0,106,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1353.0,105,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1354.0,104,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1371.0,103,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1385.0,102,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1407.0,101,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1414.0,100,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1416.0,99,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1425.0,98,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1436.0,97,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1446.0,96,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1465.0,95,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1483.0,94,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1484.0,93,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1500.0,92,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1515.0,91,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1518.0,90,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1521.0,89,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1526.0,88,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1541.0,87,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1542.0,86,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1559.0,85,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1565.0,84,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1575.0,83,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1603.0,82,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1607.0,81,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1612.0,80,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1616.0,79,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1622.0,78,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1623.0,77,0,2,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1635.0,75,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1646.0,74,0,2,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1648.0,72,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1668.0,71,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1690.0,70,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1694.0,69,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1700.0,68,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1701.0,67,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1709.0,66,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1713.0,65,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1719.0,64,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1732.0,63,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1737.0,62,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1753.0,61,0,2,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1756.0,59,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1769.0,58,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1770.0,57,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1779.0,56,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1803.0,55,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1808.0,54,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1814.0,53,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1817.0,52,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1822.0,51,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1835.0,50,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1851.0,49,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1861.0,48,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1867.0,47,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1892.0,46,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1905.0,45,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1946.0,44,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1969.0,43,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,1971.0,42,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2009.0,41,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2016.0,40,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2017.0,39,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2020.0,38,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2028.0,37,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2042.0,36,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2049.0,35,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2082.0,34,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2090.0,33,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2128.0,32,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2136.0,31,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2152.0,30,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2164.0,29,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2174.0,28,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2202.0,27,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2206.0,26,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2238.0,25,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2248.0,24,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2285.0,23,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2311.0,22,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2319.0,21,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2338.0,20,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2340.0,19,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2341.0,18,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2343.0,17,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2350.0,16,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2358.0,15,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2361.0,14,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2387.0,13,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2389.0,12,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2397.0,11,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2399.0,10,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2401.0,9,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2404.0,8,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2409.0,7,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2421.0,6,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2430.0,5,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2450.0,4,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2468.0,3,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2478.0,2,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mcrpc,2548.0,1,0,1,0.9843215111772663,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,0.0,2281,0,0,1.0,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,1.0,2281,14,0,0.9938623410784744,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,2.0,2267,1,0,0.9934239368697939,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,3.0,2266,2,0,0.9925471284524331,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,4.0,2264,1,0,0.9921087242437527,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,5.0,2263,6,0,0.9894782989916703,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,6.0,2257,3,0,0.988163086365629,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,7.0,2254,1,0,0.9877246821569485,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,8.0,2253,4,0,0.9859710653222269,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,9.0,2249,3,0,0.9846558526961857,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,10.0,2246,4,0,0.9829022358614641,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,11.0,2242,3,0,0.9815870232354229,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,12.0,2239,6,0,0.9789565979833406,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,13.0,2233,5,0,0.9767645769399386,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,14.0,2228,7,0,0.9736957474791758,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,15.0,2221,5,0,0.9715037264357737,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,16.0,2216,8,0,0.9679964927663304,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,17.0,2208,4,0,0.9662428759316087,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,18.0,2204,4,0,0.9644892590968871,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,19.0,2200,10,0,0.9601052170100831,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,20.0,2190,12,0,0.9548443665059183,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,21.0,2178,5,0,0.9526523454625163,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,22.0,2173,11,0,0.9478298991670319,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,23.0,2162,16,0,0.9408154318281453,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,24.0,2146,10,0,0.9364313897413412,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,25.0,2136,20,0,0.9276633055677331,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,26.0,2116,22,0,0.9180184129767642,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,27.0,2094,21,0,0.9088119245944758,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,28.0,2073,22,0,0.8991670320035069,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,29.0,2051,25,0,0.8882069267864968,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,30.0,2026,20,0,0.8794388426128887,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,31.0,2006,26,0,0.8680403331871983,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,32.0,1980,26,0,0.8566418237615079,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,33.0,1954,32,0,0.8426128890837349,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,34.0,1922,28,0,0.8303375712406836,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,35.0,1894,32,0,0.8163086365629107,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,36.0,1862,25,0,0.8053485313459007,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,37.0,1837,35,0,0.7900043840420865,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,38.0,1802,28,0,0.7777290661990353,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,39.0,1774,37,0,0.7615081104778604,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,40.0,1737,30,0,0.7483559842174483,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,41.0,1707,34,0,0.7334502411223146,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,42.0,1673,25,0,0.7224901359053045,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,43.0,1648,39,0,0.7053923717667688,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,44.0,1609,42,0,0.6869793950021919,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,45.0,1567,29,0,0.6742656729504601,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,46.0,1538,45,0,0.654537483559842,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,47.0,1493,35,0,0.6391933362560279,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,48.0,1458,50,0,0.6172731258220078,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,49.0,1408,37,0,0.6010521701008329,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,50.0,1371,37,0,0.584831214379658,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,51.0,1334,32,0,0.5708022797018851,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,52.0,1302,22,0,0.5611573871109162,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,53.0,1280,29,0,0.5484436650591845,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,54.0,1251,45,0,0.5287154756685664,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,55.0,1206,27,0,0.5168785620341955,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,56.0,1179,42,0,0.49846558526961854,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,57.0,1137,28,0,0.48619026742656724,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,58.0,1109,22,0,0.4765453748355984,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,59.0,1087,28,0,0.4642700569925471,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,60.0,1059,33,0,0.4498027181060938,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,61.0,1026,31,0,0.4362121876370013,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,62.0,995,28,0,0.42393686979395,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,63.0,967,37,0,0.4077159140727751,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,64.0,930,26,0,0.3963174046470846,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,65.0,904,25,0,0.3853572994300745,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,66.0,879,20,0,0.37658921525646644,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,67.0,859,25,0,0.36562911003945636,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,68.0,834,23,0,0.35554581323980705,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,69.0,811,27,0,0.34370889960543616,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
mhspc_mcspc,70.0,784,20,0,0.3349408154318281,"Standard KM; death and LTFU right-censored. Competing incidence is descriptive, so initiation probability may be overestimated."
