variable,missingness_indicator,grouping_dimension,group_value,group_n,missing_n,observed_n,missing_rate,overall_missing_rate,delta_vs_overall,between_group_range_percentage_points,appears_associated_with_outcome,missingness_mechanism,interpretation
gleason_score,gleason_score__missing,disease_state,mCRPC,362,17,345,0.04696132596685083,0.0412,0.005761325966850826,1.5746562435866343,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,disease_state,mHSPC,2192,82,2110,0.037408759124087594,0.0412,-0.0037912408759124064,1.5746562435866343,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,disease_state,metastatic_other,290,10,280,0.034482758620689655,0.0412,-0.006717241379310346,1.5746562435866343,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,disease_state,unknown,372,12,360,0.03225806451612903,0.0412,-0.00894193548387097,1.5746562435866343,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,active_surveillance_vs_advanced,active_surveillance,5055,208,4847,0.041147378832838775,0.0412,-5.262116716122506e-05,0.689026255664204,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,active_surveillance_vs_advanced,advanced_disease,2844,109,2735,0.038326300984528834,0.0412,-0.0028736990154711664,0.689026255664204,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,active_surveillance_vs_advanced,localized_or_other_non_as,2101,95,2006,0.04521656354117087,0.0412,0.004016563541170873,0.689026255664204,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,care_setting,academic_oncology,2034,79,1955,0.03883972468043265,0.0412,-0.0023602753195673537,1.1478072087318478,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,care_setting,community_oncology,885,28,857,0.031638418079096044,0.0412,-0.009561581920903957,1.1478072087318478,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,care_setting,community_urology,5288,228,5060,0.04311649016641452,0.0412,0.001916490166414521,1.1478072087318478,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,care_setting,mixed_pathway,1793,77,1716,0.04294478527607362,0.0412,0.001744785276073621,1.1478072087318478,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,provider_specialty,urology,10000,412,9588,0.0412,0.0412,0.0,0.0,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,calendar_period,2019-2020,3460,140,3320,0.04046242774566474,0.0412,-0.00073757225433526,1.1418973317551775,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,calendar_period,2021-2022,3472,163,3309,0.04694700460829493,0.0412,0.005747004608294928,1.1418973317551775,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,calendar_period,2023-2024,3068,109,2959,0.03552803129074315,0.0412,-0.005671968709256847,1.1418973317551775,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,initiation_outcome,INITIATED_WITHIN_90D,1700,66,1634,0.03882352941176471,0.0412,-0.0023764705882352924,0.5959321155590107,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,initiation_outcome,NOT_ELIGIBLE,7719,325,7394,0.04210389946884312,0.0412,0.0009038994688431168,0.5959321155590107,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,initiation_outcome,NOT_INITIATED_WITHIN_90D,581,21,560,0.03614457831325301,0.0412,-0.00505542168674699,0.5959321155590107,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,persistence_outcome,CENSORED_NOT_EVALUABLE,90,6,84,0.06666666666666667,0.0412,0.025466666666666665,3.782051282051282,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,persistence_outcome,DISCONTINUED,587,25,562,0.04258943781942078,0.0412,0.0013894378194207815,3.782051282051282,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,persistence_outcome,NOT_APPLICABLE,8249,343,7906,0.041580797672445144,0.0412,0.0003807976724451434,3.782051282051282,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,persistence_outcome,PERSISTENT,970,35,935,0.03608247422680412,0.0412,-0.00511752577319588,3.782051282051282,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
gleason_score,gleason_score__missing,persistence_outcome,SWITCHED,104,3,101,0.028846153846153848,0.0412,-0.012353846153846153,3.782051282051282,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,market,AU,800,42,758,0.0525,0.0412,0.011299999999999998,3.9375,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,market,CA,900,48,852,0.05333333333333334,0.0412,0.012133333333333336,3.9375,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,market,CN,1200,75,1125,0.0625,0.0412,0.0213,3.9375,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,market,DE,1800,46,1754,0.025555555555555557,0.0412,-0.015644444444444443,3.9375,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,market,FR,1100,65,1035,0.05909090909090909,0.0412,0.01789090909090909,3.9375,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,market,JP,1600,37,1563,0.023125,0.0412,-0.018075,3.9375,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,market,US,2600,99,2501,0.03807692307692308,0.0412,-0.003123076923076923,3.9375,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,disease_state,localized,5055,208,4847,0.041147378832838775,0.0412,-5.262116716122506e-05,1.5746562435866343,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,disease_state,locally_advanced,1729,83,1646,0.04800462695199537,0.0412,0.0068046269519953725,1.5746562435866343,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,disease_state,mCRPC,362,17,345,0.04696132596685083,0.0412,0.005761325966850826,1.5746562435866343,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,disease_state,mHSPC,2192,82,2110,0.037408759124087594,0.0412,-0.0037912408759124064,1.5746562435866343,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,disease_state,metastatic_other,290,10,280,0.034482758620689655,0.0412,-0.006717241379310346,1.5746562435866343,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,disease_state,unknown,372,12,360,0.03225806451612903,0.0412,-0.00894193548387097,1.5746562435866343,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,active_surveillance_vs_advanced,active_surveillance,5055,208,4847,0.041147378832838775,0.0412,-5.262116716122506e-05,0.689026255664204,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,active_surveillance_vs_advanced,advanced_disease,2844,109,2735,0.038326300984528834,0.0412,-0.0028736990154711664,0.689026255664204,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,active_surveillance_vs_advanced,localized_or_other_non_as,2101,95,2006,0.04521656354117087,0.0412,0.004016563541170873,0.689026255664204,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,care_setting,academic_oncology,2034,79,1955,0.03883972468043265,0.0412,-0.0023602753195673537,1.1478072087318478,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,care_setting,community_oncology,885,28,857,0.031638418079096044,0.0412,-0.009561581920903957,1.1478072087318478,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,care_setting,community_urology,5288,228,5060,0.04311649016641452,0.0412,0.001916490166414521,1.1478072087318478,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,care_setting,mixed_pathway,1793,77,1716,0.04294478527607362,0.0412,0.001744785276073621,1.1478072087318478,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,provider_specialty,urology,10000,412,9588,0.0412,0.0412,0.0,0.0,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,calendar_period,2019-2020,3460,140,3320,0.04046242774566474,0.0412,-0.00073757225433526,1.1418973317551775,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,calendar_period,2021-2022,3472,163,3309,0.04694700460829493,0.0412,0.005747004608294928,1.1418973317551775,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,calendar_period,2023-2024,3068,109,2959,0.03552803129074315,0.0412,-0.005671968709256847,1.1418973317551775,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,initiation_outcome,INITIATED_WITHIN_90D,1700,66,1634,0.03882352941176471,0.0412,-0.0023764705882352924,0.5959321155590107,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,initiation_outcome,NOT_ELIGIBLE,7719,325,7394,0.04210389946884312,0.0412,0.0009038994688431168,0.5959321155590107,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,initiation_outcome,NOT_INITIATED_WITHIN_90D,581,21,560,0.03614457831325301,0.0412,-0.00505542168674699,0.5959321155590107,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,persistence_outcome,CENSORED_NOT_EVALUABLE,90,6,84,0.06666666666666667,0.0412,0.025466666666666665,3.782051282051282,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,persistence_outcome,DISCONTINUED,587,25,562,0.04258943781942078,0.0412,0.0013894378194207815,3.782051282051282,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,persistence_outcome,NOT_APPLICABLE,8249,343,7906,0.041580797672445144,0.0412,0.0003807976724451434,3.782051282051282,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,persistence_outcome,PERSISTENT,970,35,935,0.03608247422680412,0.0412,-0.00511752577319588,3.782051282051282,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
isup_grade_group,isup_grade_group__missing,persistence_outcome,SWITCHED,104,3,101,0.028846153846153848,0.0412,-0.012353846153846153,3.782051282051282,False,collected-but-unavailable or market/source dependent,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,market,AU,800,514,286,0.6425,0.6016,0.040899999999999936,8.854166666666663,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,market,CA,900,544,356,0.6044444444444445,0.6016,0.0028444444444444272,8.854166666666663,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,market,CN,1200,791,409,0.6591666666666667,0.6016,0.057566666666666655,8.854166666666663,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,market,DE,1800,1038,762,0.5766666666666667,0.6016,-0.024933333333333363,8.854166666666663,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,market,FR,1100,671,429,0.61,0.6016,0.008399999999999963,8.854166666666663,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,market,JP,1600,913,687,0.570625,0.6016,-0.030974999999999975,8.854166666666663,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,market,US,2600,1545,1055,0.5942307692307692,0.6016,-0.0073692307692307946,8.854166666666663,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,disease_state,localized,5055,4040,1015,0.7992087042532147,0.6016,0.19760870425321464,76.0492700729927,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,disease_state,locally_advanced,1729,559,1170,0.3233082706766917,0.6016,-0.2782917293233083,76.0492700729927,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,disease_state,mCRPC,362,230,132,0.6353591160220995,0.6016,0.03375911602209947,76.0492700729927,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,disease_state,mHSPC,2192,525,1667,0.239507299270073,0.6016,-0.36209270072992705,76.0492700729927,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,disease_state,metastatic_other,290,290,0,1.0,0.6016,0.3984,76.0492700729927,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,disease_state,unknown,372,372,0,1.0,0.6016,0.3984,76.0492700729927,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,active_surveillance_vs_advanced,active_surveillance,5055,4040,1015,0.7992087042532147,0.6016,0.19760870425321464,43.17684792180529,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,active_surveillance_vs_advanced,advanced_disease,2844,1045,1799,0.36744022503516177,0.6016,-0.23415977496483825,43.17684792180529,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,active_surveillance_vs_advanced,localized_or_other_non_as,2101,931,1170,0.4431223227034745,0.6016,-0.1584776772965255,43.17684792180529,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,care_setting,academic_oncology,2034,1241,793,0.6101278269419862,0.6016,0.008527826941986172,4.289618852390708,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,care_setting,community_oncology,885,502,383,0.5672316384180791,0.6016,-0.034368361581920914,4.289618852390708,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,care_setting,community_urology,5288,3218,2070,0.6085476550680786,0.6016,0.006947655068078595,4.289618852390708,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,care_setting,mixed_pathway,1793,1055,738,0.5883993307306191,0.6016,-0.013200669269380905,4.289618852390708,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,provider_specialty,urology,10000,6016,3984,0.6016,0.6016,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,calendar_period,2019-2020,3460,2057,1403,0.5945086705202313,0.6016,-0.00709132947976876,1.6312711487591391,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,calendar_period,2021-2022,3472,2085,1387,0.6005184331797235,0.6016,-0.0010815668202764916,1.6312711487591391,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,calendar_period,2023-2024,3068,1874,1194,0.6108213820078227,0.6016,0.009221382007822632,1.6312711487591391,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,initiation_outcome,INITIATED_WITHIN_90D,1700,369,1331,0.21705882352941178,0.6016,-0.3845411764705883,49.274814628533115,True,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,initiation_outcome,NOT_ELIGIBLE,7719,5479,2240,0.7098069698147429,0.6016,0.10820696981474287,49.274814628533115,True,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,initiation_outcome,NOT_INITIATED_WITHIN_90D,581,168,413,0.2891566265060241,0.6016,-0.31244337349397594,49.274814628533115,True,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,persistence_outcome,CENSORED_NOT_EVALUABLE,90,12,78,0.13333333333333333,0.6016,-0.4682666666666667,54.917363720855064,True,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,persistence_outcome,DISCONTINUED,587,129,458,0.21976149914821125,0.6016,-0.3818385008517888,54.917363720855064,True,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,persistence_outcome,NOT_APPLICABLE,8249,5630,2619,0.6825069705418839,0.6016,0.0809069705418839,54.917363720855064,True,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,persistence_outcome,PERSISTENT,970,218,752,0.22474226804123712,0.6016,-0.37685773195876293,54.917363720855064,True,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
referral_delay_days,referral_delay_days__missing,persistence_outcome,SWITCHED,104,27,77,0.25961538461538464,0.6016,-0.3419846153846154,54.917363720855064,True,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,market,AU,800,0,800,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,market,CA,900,0,900,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,market,CN,1200,0,1200,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,market,DE,1800,0,1800,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,market,FR,1100,0,1100,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,market,JP,1600,0,1600,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,market,US,2600,0,2600,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,disease_state,localized,5055,0,5055,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,disease_state,locally_advanced,1729,0,1729,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,disease_state,mCRPC,362,0,362,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,disease_state,mHSPC,2192,0,2192,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,disease_state,metastatic_other,290,0,290,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,disease_state,unknown,372,0,372,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,active_surveillance_vs_advanced,active_surveillance,5055,0,5055,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,active_surveillance_vs_advanced,advanced_disease,2844,0,2844,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,active_surveillance_vs_advanced,localized_or_other_non_as,2101,0,2101,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,care_setting,academic_oncology,2034,0,2034,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,care_setting,community_oncology,885,0,885,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,care_setting,community_urology,5288,0,5288,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,care_setting,mixed_pathway,1793,0,1793,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,provider_specialty,urology,10000,0,10000,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,calendar_period,2019-2020,3460,0,3460,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,calendar_period,2021-2022,3472,0,3472,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,calendar_period,2023-2024,3068,0,3068,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,initiation_outcome,INITIATED_WITHIN_90D,1700,0,1700,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,initiation_outcome,NOT_ELIGIBLE,7719,0,7719,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,initiation_outcome,NOT_INITIATED_WITHIN_90D,581,0,581,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,persistence_outcome,CENSORED_NOT_EVALUABLE,90,0,90,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,persistence_outcome,DISCONTINUED,587,0,587,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,persistence_outcome,NOT_APPLICABLE,8249,0,8249,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,persistence_outcome,PERSISTENT,970,0,970,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
decision_owner_specialty,decision_owner_specialty__missing,persistence_outcome,SWITCHED,104,0,104,0.0,0.0,0.0,0.0,False,structural/event-dependent when no completed referral exists,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,market,AU,800,684,116,0.855,0.7908,0.06420000000000003,9.03846153846154,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,market,CA,900,745,155,0.8277777777777777,0.7908,0.036977777777777776,9.03846153846154,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,market,CN,1200,942,258,0.785,0.7908,-0.005799999999999916,9.03846153846154,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,market,DE,1800,1417,383,0.7872222222222223,0.7908,-0.00357777777777768,9.03846153846154,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,market,FR,1100,871,229,0.7918181818181819,0.7908,0.001018181818181918,9.03846153846154,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,market,JP,1600,1261,339,0.788125,0.7908,-0.002674999999999983,9.03846153846154,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,market,US,2600,1988,612,0.7646153846153846,0.7908,-0.026184615384615362,9.03846153846154,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,disease_state,localized,5055,4714,341,0.932542037586548,0.7908,0.14174203758654802,74.36131386861314,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,disease_state,locally_advanced,1729,1729,0,1.0,0.7908,0.20920000000000005,74.36131386861314,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,disease_state,mCRPC,362,241,121,0.6657458563535912,0.7908,-0.12505414364640877,74.36131386861314,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,disease_state,mHSPC,2192,562,1630,0.2563868613138686,0.7908,-0.5344131386861313,74.36131386861314,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,disease_state,metastatic_other,290,290,0,1.0,0.7908,0.20920000000000005,74.36131386861314,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,disease_state,unknown,372,372,0,1.0,0.7908,0.20920000000000005,74.36131386861314,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,active_surveillance_vs_advanced,active_surveillance,5055,4714,341,0.932542037586548,0.7908,0.14174203758654802,61.56821378340366,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
initial_regimen,initial_regimen__missing,active_surveillance_vs_advanced,advanced_disease,2844,1093,1751,0.3843178621659634,0.7908,-0.4064821378340365,61.56821378340366,False,structural/event-dependent for untreated or non-dispensing pathways,descriptive association only; no imputation or causal claim
