analysis_type,target,feature_name,feature_type,level,n,event_n,event_rate,reference_n,reference_event_rate,positive_group_mean,negative_group_mean,standardized_mean_difference,log_odds_coefficient,odds_ratio,ci_lower,ci_upper,association_direction,magnitude,missingness,small_cell_flag,evidence_type,causal_interpretation_allowed,limitation,risk_difference
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,market_code,categorical,CA,105,39,0.37142857142857144,1452.0,0.3774104683195592,,,,-0.020706250634667356,0.9795066517707213,0.6515020366137808,1.4726481683001307,LOWER_RISK,0.020706250634667356,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.00598189689098777
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,market_code,categorical,CN,220,89,0.40454545454545454,1337.0,0.3724756918474196,,,,0.1364346607786929,1.1461799848213843,0.8571736410156829,1.5326282735998324,HIGHER_RISK,0.1364346607786929,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.032069762698034965
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,market_code,categorical,DE,277,108,0.3898916967509025,1280.0,0.37421875,,,,0.06763832388612408,1.069978252912172,0.8198891653011262,1.3963514950029934,HIGHER_RISK,0.06763832388612408,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.015672946750902528
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,market_code,categorical,FR,160,61,0.38125,1397.0,0.376521116678597,,,,0.022844064033970532,1.0231069879311085,0.7312636642560185,1.4314233838193204,HIGHER_RISK,0.022844064033970532,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.004728883321402977
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,market_code,categorical,JP,263,100,0.38022813688212925,1294.0,0.37635239567233386,,,,0.01799750182073206,1.0181604328393319,0.7751567153289126,1.3373433352244217,HIGHER_RISK,0.01799750182073206,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.0038757412097953914
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,market_code,categorical,US,452,168,0.37168141592920356,1105.0,0.37918552036199094,,,,-0.03125480447320433,0.9692285778324267,0.7732066101260643,1.2149456869411748,LOWER_RISK,0.03125480447320433,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.007504104432787373
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,care_setting,categorical,academic_oncology,511,190,0.37181996086105673,1046.0,0.3795411089866157,,,,-0.032337447094650765,0.9681798174829074,0.7782348404049915,1.2044849578996357,LOWER_RISK,0.032337447094650765,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.007721148125558963
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,care_setting,categorical,community_oncology,661,253,0.3827534039334342,896.0,0.37276785714285715,,,,0.04262616324147232,1.0435477054300157,0.848376603576155,1.283618394139858,HIGHER_RISK,0.04262616324147232,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.00998554679057706
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,care_setting,categorical,community_urology,185,73,0.3945945945945946,1372.0,0.3746355685131195,,,,0.08632330963774204,1.09015873015873,0.7966867079942354,1.4917357664135829,HIGHER_RISK,0.08632330963774204,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.019959026081475095
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,care_setting,categorical,mixed_pathway,200,71,0.355,1357.0,0.3802505526897568,,,,-0.10587270636846305,0.8995391463929702,0.6605147005113933,1.2250608128280953,LOWER_RISK,0.10587270636846305,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.025250552689756844
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,provider_specialty,categorical,medical_oncology,1210,458,0.3785123966942149,347.0,0.37175792507204614,,,,0.027664428469541202,1.0280506420041304,0.8035058954300932,1.3153458220233512,HIGHER_RISK,0.027664428469541202,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.006754471622168745
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,provider_specialty,categorical,urology,347,129,0.37175792507204614,1210.0,0.3785123966942149,,,,-0.02766442846954116,0.9727147274092965,0.7602563396306946,1.2445459400950996,LOWER_RISK,0.02766442846954116,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.006754471622168745
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,provider_volume_band,categorical,HIGH_GE_300,425,151,0.3552941176470588,1132.0,0.38515901060070673,,,,-0.12708621805995798,0.8806577407219625,0.698548390932435,1.110242420368734,LOWER_RISK,0.12708621805995798,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.029864892953647915
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,provider_volume_band,categorical,LOW_LT_150,531,201,0.3785310734463277,1026.0,0.3762183235867446,,,,0.01029997540430899,1.010353202740761,0.814134005908093,1.2538643354540726,HIGHER_RISK,0.01029997540430899,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.0023127498595830742
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,provider_volume_band,categorical,MEDIUM_150_299,601,235,0.3910149750415973,956.0,0.3682008368200837,,,,0.09706343993229036,1.1019302777858409,0.8933189248969088,1.359257375232824,HIGHER_RISK,0.09706343993229036,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.022814138221513625
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,referral_proxy,categorical,COMPLETED_BY_INDEX,1210,458,0.3785123966942149,347.0,0.37175792507204614,,,,0.027664428469541202,1.0280506420041304,0.8035058954300932,1.3153458220233512,HIGHER_RISK,0.027664428469541202,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.006754471622168745
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,referral_proxy,categorical,NO_PRE_INDEX_REFERRAL,44,12,0.2727272727272727,1513.0,0.380039656311963,,,,-0.46646781716281016,0.6272137940252623,0.3240045736341537,1.2141715748116704,LOWER_RISK,0.46646781716281016,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.10731238358469031
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,referral_proxy,categorical,RECORDED_NOT_COMPLETED_BY_INDEX,303,117,0.38613861386138615,1254.0,0.3748006379585327,,,,0.04925770764799639,1.050491035433755,0.8119339458473973,1.359139399418695,HIGHER_RISK,0.04925770764799639,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.011337975902853459
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,prior_hospitalization,categorical,NO,1557,587,0.37700706486833657,0.0,,,,,0.0,1.0,1.0,1.0,NO_VARIATION,0.0,0.0,False,NOT VERIFIED,False,Feature has one observed level and cannot estimate an association.,
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,MISSING,48,18,0.375,1509.0,0.3770709078860172,,,,0.0016969143247614704,1.0016983548986025,0.5569990231731824,1.8014386964096867,HIGHER_RISK,0.0016969143247614704,0.030828516377649325,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.0020709078860172148
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,commercial,107,34,0.3177570093457944,1450.0,0.3813793103448276,,,,-0.27297471396773454,0.7611120328890364,0.5010189286223112,1.1562268279990984,LOWER_RISK,0.27297471396773454,0.030828516377649325,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.06362230099903321
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,complementary,13,6,0.46153846153846156,1544.0,0.37629533678756477,,,,0.3618606722550286,1.4359988535396961,0.49981508185307133,4.125711252493791,HIGHER_RISK,0.3618606722550286,0.030828516377649325,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.08524312475089679
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,employee_health,104,42,0.40384615384615385,1453.0,0.3750860289057123,,,,0.1244296017511157,1.1325022914757104,0.7561917569245399,1.6960796364852748,HIGHER_RISK,0.1244296017511157,0.030828516377649325,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.028760124940441556
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,medicaid,40,15,0.375,1517.0,0.3770599868160844,,,,0.0038627244309379933,1.003870194365956,0.5294699121826607,1.9033288652456595,HIGHER_RISK,0.0038627244309379933,0.030828516377649325,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.0020599868160843804
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,medicare,266,102,0.38345864661654133,1291.0,0.3756777691711851,,,,0.034476838206920206,1.0350780538347644,0.7892697844547282,1.357440255071385,HIGHER_RISK,0.034476838206920206,0.030828516377649325,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.007780877445356216
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,medicare_public,51,15,0.29411764705882354,1506.0,0.3798140770252324,,,,-0.36647334519602215,0.6931746126697373,0.37918635833065034,1.2671633171751722,LOWER_RISK,0.36647334519602215,0.030828516377649325,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.08569642996640886
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,national_health_insurance,140,52,0.37142857142857144,1417.0,0.37755822159491886,,,,-0.022631483496657376,0.9776226874930763,0.6834829803613964,1.3983466253919412,LOWER_RISK,0.022631483496657376,0.030828516377649325,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.006129650166347422
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,other,63,24,0.38095238095238093,1494.0,0.3768406961178046,,,,0.025001302205417186,1.0253164556962024,0.6127627346617333,1.7156295167031708,HIGHER_RISK,0.025001302205417186,0.030828516377649325,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.004111684834576357
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,private,62,15,0.24193548387096775,1495.0,0.3826086956521739,,,,-0.6417316229044946,0.526380142495978,0.29391167302011906,0.9427187820305439,LOWER_RISK,0.6417316229044946,0.030828516377649325,False,ASSOCIATED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.14067321178120618
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,private_supplemental,15,8,0.5333333333333333,1542.0,0.3754863813229572,,,,0.6335699680286208,1.8843255680184068,0.7020569115328826,5.057542754668239,HIGHER_RISK,0.6335699680286208,0.030828516377649325,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.15784695201037613
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,provincial_public,84,30,0.35714285714285715,1473.0,0.3781398506449423,,,,-0.08337445411034652,0.9200065824659563,0.5833761751857025,1.4508856339758056,LOWER_RISK,0.08337445411034652,0.030828516377649325,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.02099699350208517
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,public,138,51,0.3695652173913043,1419.0,0.3777307963354475,,,,-0.031232256004880332,0.9692504326987086,0.6758414031360143,1.3900397296280598,LOWER_RISK,0.031232256004880332,0.030828516377649325,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.00816557894414316
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,rural,52,22,0.4230769230769231,1505.0,0.3754152823920266,,,,0.2044899787819185,1.2268991607600992,0.7046177847168005,2.136309334398702,HIGHER_RISK,0.2044899787819185,0.030828516377649325,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.04766164068489648
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,self_pay_other,23,10,0.43478260869565216,1534.0,0.37614080834419816,,,,0.25430285037794637,1.2895622895622896,0.5719098304032032,2.9077501561543713,HIGHER_RISK,0.25430285037794637,0.030828516377649325,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.058641800351454
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,statutory,216,91,0.4212962962962963,1341.0,0.3698732289336316,,,,0.21637789856304485,1.2415714784367065,0.9277834118308496,1.6614866319129127,HIGHER_RISK,0.21637789856304485,0.030828516377649325,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.051423067362664665
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,urban_employee,81,32,0.3950617283950617,1476.0,0.37601626016260165,,,,0.08540158779124053,1.0891543699824529,0.6911100713603535,1.7164519673644638,HIGHER_RISK,0.08540158779124053,0.030828516377649325,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.01904546823246006
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,insurance_type,categorical,urban_resident,54,20,0.37037037037037035,1503.0,0.3772455089820359,,,,-0.019625665364366062,0.9805656643044117,0.5621096777281144,1.7105363243324598,LOWER_RISK,0.019625665364366062,0.030828516377649325,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.006875138611665554
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,calendar_period,categorical,2019_2020,527,209,0.396584440227704,1030.0,0.36699029126213595,,,,0.12569633066931948,1.1339377738698366,0.9141205436635746,1.406614131934553,HIGHER_RISK,0.12569633066931948,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.029594148965568057
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,calendar_period,categorical,2021_2022,529,188,0.3553875236294896,1028.0,0.38813229571984437,,,,-0.13953758384470683,0.8697603336527907,0.6996795763082503,1.081184964676657,LOWER_RISK,0.13953758384470683,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.03274477209035476
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,calendar_period,categorical,2023_2024,501,190,0.37924151696606784,1056.0,0.3759469696969697,,,,0.014539894402230453,1.01464611284412,0.8150372361263208,1.2631407360020563,HIGHER_RISK,0.014539894402230453,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.0032945472690981137
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,age_band,categorical,65_74,685,267,0.3897810218978102,872.0,0.3669724770642202,,,,0.09701383343771433,1.1018756162432877,0.896647158685698,1.3540776457165067,HIGHER_RISK,0.09701383343771433,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.022808544833590016
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,age_band,categorical,GE_75,429,164,0.3822843822843823,1128.0,0.375,,,,0.031648986724192564,1.032155141554217,0.8210857509203329,1.2974823092992296,HIGHER_RISK,0.031648986724192564,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.007284382284382274
UNIVARIATE_ASSOCIATION,discontinued_within_12_months,age_band,categorical,LT_65,443,156,0.35214446952595935,1114.0,0.3868940754039497,,,,-0.14820770461667565,0.8622520026197793,0.6857864512160073,1.0841254077031057,LOWER_RISK,0.14820770461667565,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.034749605877990364
UNIVARIATE_ASSOCIATION,switched_treatment,age_at_index,numeric,PER_SD,1074,104,0.09683426443202979,970.0,0.0,69.61538461538461,69.11958762886599,0.060040487850966134,0.060181114257523954,1.0620288776995304,0.8671259569369408,1.3007399075584904,HIGHER_RISK,0.060181114257523954,0.0,False,OBSERVED DESCRIPTIVE,False,Univariate association; confounding and synthetic generation effects remain.,
UNIVARIATE_ASSOCIATION,switched_treatment,comorbidity_score,numeric,PER_SD,1074,104,0.09683426443202979,970.0,0.0,1.8076923076923077,1.6268041237113402,0.1370807272338216,0.13206720295681626,1.1411850076971533,0.9388894860225085,1.3870676380771942,HIGHER_RISK,0.13206720295681626,0.0,False,OBSERVED DESCRIPTIVE,False,Univariate association; confounding and synthetic generation effects remain.,
UNIVARIATE_ASSOCIATION,switched_treatment,frailty_proxy,numeric,PER_SD,1074,104,0.09683426443202979,970.0,0.0,0.31606730769230773,0.30871134020618557,0.044269655448170186,0.04389268971668062,1.0448702235524072,0.8550041050400029,1.2768988799362289,HIGHER_RISK,0.04389268971668062,0.0,False,OBSERVED DESCRIPTIVE,False,Univariate association; confounding and synthetic generation effects remain.,
UNIVARIATE_ASSOCIATION,switched_treatment,access_index,numeric,PER_SD,1074,104,0.09683426443202979,970.0,0.0,0.6878076923076922,0.6756237113402062,0.0760938636616391,0.07684207945524477,1.0798715290263587,0.8803467236174323,1.3246173216957207,HIGHER_RISK,0.07684207945524477,0.0,False,OBSERVED DESCRIPTIVE,False,Univariate association; confounding and synthetic generation effects remain.,
UNIVARIATE_ASSOCIATION,switched_treatment,prior_healthcare_utilization_180d,numeric,PER_SD,1074,104,0.09683426443202979,970.0,0.0,2.3076923076923075,2.2938144329896906,0.02637115771184793,0.026327210220929452,1.0266768326713156,0.8389700149125511,1.2563802043078662,HIGHER_RISK,0.026327210220929452,0.0,False,OBSERVED DESCRIPTIVE,False,Univariate association; confounding and synthetic generation effects remain.,
UNIVARIATE_ASSOCIATION,switched_treatment,prior_treatment_count,numeric,PER_SD,1074,104,0.09683426443202979,,,,,,,1.0,1.0,1.0,NO_VARIATION,0.0,0.0,,NOT VERIFIED,,Feature has zero variance in this target risk set.,
UNIVARIATE_ASSOCIATION,switched_treatment,time_since_diagnosis_days,numeric,PER_SD,1074,104,0.09683426443202979,970.0,0.0,52.20192307692308,48.95876288659794,0.1582638611136941,0.15460068238807925,1.1671917877983566,0.9577564370529493,1.4224249681848993,HIGHER_RISK,0.15460068238807925,0.0,False,OBSERVED DESCRIPTIVE,False,Univariate association; confounding and synthetic generation effects remain.,
UNIVARIATE_ASSOCIATION,switched_treatment,time_since_metastasis_days,numeric,PER_SD,1074,104,0.09683426443202979,970.0,0.0,52.20192307692308,48.95876288659794,0.1582638611136941,0.15460068238807925,1.1671917877983566,0.9577564370529493,1.4224249681848993,HIGHER_RISK,0.15460068238807925,0.0,False,OBSERVED DESCRIPTIVE,False,Univariate association; confounding and synthetic generation effects remain.,
UNIVARIATE_ASSOCIATION,switched_treatment,prior_treatment_status,categorical,NO_PRIOR_TREATMENT,1074,104,0.09683426443202979,0.0,,,,,0.0,1.0,1.0,1.0,NO_VARIATION,0.0,0.0,False,NOT VERIFIED,False,Feature has one observed level and cannot estimate an association.,
UNIVARIATE_ASSOCIATION,switched_treatment,disease_state,categorical,mHSPC,1074,104,0.09683426443202979,0.0,,,,,0.0,1.0,1.0,1.0,NO_VARIATION,0.0,0.0,False,NOT VERIFIED,False,Feature has one observed level and cannot estimate an association.,
UNIVARIATE_ASSOCIATION,switched_treatment,metastatic_site,categorical,bone,562,59,0.10498220640569395,512.0,0.087890625,,,,0.1940796231648041,1.2141929569933543,0.8090225438977693,1.8222786842372074,HIGHER_RISK,0.1940796231648041,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.017091581405693945
UNIVARIATE_ASSOCIATION,switched_treatment,metastatic_site,categorical,lymph_node,194,15,0.07731958762886598,880.0,0.10113636363636364,,,,-0.2696439299628755,0.7636513593003532,0.4348769516245514,1.3409848380852982,LOWER_RISK,0.2696439299628755,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.023816776007497653
UNIVARIATE_ASSOCIATION,switched_treatment,metastatic_site,categorical,multiple,203,18,0.08866995073891626,871.0,0.09873708381171067,,,,-0.09910810620536846,0.9056447969088388,0.5347007481148712,1.5339280916656726,LOWER_RISK,0.09910810620536846,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.010067133072794415
UNIVARIATE_ASSOCIATION,switched_treatment,metastatic_site,categorical,unknown,26,2,0.07692307692307693,1048.0,0.09732824427480916,,,,-0.05947421360561155,0.9422598307615729,0.25242029049127357,3.517362201504646,LOWER_RISK,0.05947421360561155,0.0,True,NOT VERIFIED,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.02040516735173223
UNIVARIATE_ASSOCIATION,switched_treatment,metastatic_site,categorical,visceral,89,10,0.11235955056179775,985.0,0.09543147208121827,,,,0.2199238383066895,1.2459818308874913,0.6327486578776108,2.4535345963578967,HIGHER_RISK,0.2199238383066895,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.016928078480579478
UNIVARIATE_ASSOCIATION,switched_treatment,market_code,categorical,AU,63,5,0.07936507936507936,1011.0,0.09792284866468842,,,,-0.1482482207072861,0.862217068247219,0.351144376283851,2.11712994137739,LOWER_RISK,0.1482482207072861,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.01855776929960906
UNIVARIATE_ASSOCIATION,switched_treatment,market_code,categorical,CA,73,7,0.0958904109589041,1001.0,0.0969030969030969,,,,0.04523099971200457,1.0462695199537304,0.4780144184229915,2.290056253942397,HIGHER_RISK,0.04523099971200457,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.0010126859441927927
UNIVARIATE_ASSOCIATION,switched_treatment,market_code,categorical,CN,146,15,0.10273972602739725,928.0,0.09590517241379311,,,,0.10040102354416762,1.1056142065127346,0.6254407159578307,1.9544342772292438,HIGHER_RISK,0.10040102354416762,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.006834553613604147
UNIVARIATE_ASSOCIATION,switched_treatment,market_code,categorical,DE,187,18,0.0962566844919786,887.0,0.09695603156708005,,,,0.011258363375548235,1.0113219772537385,0.5960439206529674,1.7159341891382132,HIGHER_RISK,0.011258363375548235,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.0006993470751014419
UNIVARIATE_ASSOCIATION,switched_treatment,market_code,categorical,FR,109,10,0.09174311926605505,965.0,0.09740932642487046,,,,-0.0271663565406909,0.9731993299832495,0.4977583732203097,1.9027644472404452,LOWER_RISK,0.0271663565406909,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.005666207158815412
UNIVARIATE_ASSOCIATION,switched_treatment,market_code,categorical,JP,175,12,0.06857142857142857,899.0,0.10233592880978866,,,,-0.40434993545062053,0.6674105297958509,0.3611562525358597,1.2333631555725326,LOWER_RISK,0.40434993545062053,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.033764500238360085
UNIVARIATE_ASSOCIATION,switched_treatment,market_code,categorical,US,321,37,0.11526479750778816,753.0,0.08897742363877822,,,,0.2930863067395211,1.3405584846709626,0.8786645740499021,2.0452594811467213,HIGHER_RISK,0.2930863067395211,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.026287373869009936
UNIVARIATE_ASSOCIATION,switched_treatment,care_setting,categorical,academic_oncology,357,36,0.10084033613445378,717.0,0.09483960948396095,,,,0.07368380775324641,1.0764663813556437,0.7049487228503567,1.64377894820996,HIGHER_RISK,0.07368380775324641,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.006000726650492838
UNIVARIATE_ASSOCIATION,switched_treatment,care_setting,categorical,community_oncology,446,38,0.08520179372197309,628.0,0.10509554140127389,,,,-0.22664448658955227,0.7972041486826,0.5254404253507564,1.20952713954679,LOWER_RISK,0.22664448658955227,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.0198937476793008
UNIVARIATE_ASSOCIATION,switched_treatment,care_setting,categorical,community_urology,122,10,0.08196721311475409,952.0,0.09873949579831932,,,,-0.164991118643164,0.8479012345679012,0.4350997824374431,1.6523485706066445,LOWER_RISK,0.164991118643164,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.01677228268356523
UNIVARIATE_ASSOCIATION,switched_treatment,care_setting,categorical,mixed_pathway,149,20,0.1342281879194631,925.0,0.09081081081081081,,,,0.4551784842725026,1.5764547303008842,0.9402335454550249,2.64318320559954,HIGHER_RISK,0.4551784842725026,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,0.043417377108652275
UNIVARIATE_ASSOCIATION,switched_treatment,provider_specialty,categorical,medical_oncology,829,77,0.09288299155609167,245.0,0.11020408163265306,,,,-0.20052305040061022,0.8183026276049532,0.5163844417849092,1.2967454790671031,LOWER_RISK,0.20052305040061022,0.0,False,OBSERVED DESCRIPTIVE,False,One-versus-rest descriptive odds ratio with 0.5 continuity correction; not adjusted or causal.,-0.017321090076561393
