pathway,pathway_label,segment_dimension,segment_value,window_days,market_depth_context,n,eligible_n,eligible_observed_n,eligible_proxy_n,eligibility_uncertain_n,evaluable_eligible_n,censored_before_window_n,initiated_n,eligible_but_not_initiated_n,initiation_rate,treatment_gap,wilson_95_lower,wilson_95_upper,non_intensified_n,non_intensified_rate,follow_up_adequacy,missingness_rate,confidence_category,actionability,conclusion_type,initiation_event_type
mhspc_mcspc,mHSPC/mCSPC,metastatic_site,lymph_node,30,mixed,441,421,421,0,0,421,0,55,366,0.13064133016627077,0.8693586698337292,0.10176102915852872,0.166201430261641,10.0,0.18181818181818182,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,metastatic_site,lymph_node,60,mixed,441,421,421,0,0,421,0,228,193,0.5415676959619953,0.4584323040380047,0.4938090797938455,0.5885745662521162,49.0,0.2149122807017544,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,metastatic_site,lymph_node,90,mixed,441,421,421,0,0,421,0,309,112,0.7339667458432304,0.2660332541567696,0.689778602152145,0.7739236341636959,69.0,0.22330097087378642,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,metastatic_site,multiple,30,mixed,432,415,415,0,0,415,0,59,356,0.14216867469879518,0.8578313253012049,0.11184482124776686,0.1790565600858925,15.0,0.2542372881355932,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,metastatic_site,multiple,60,mixed,432,415,415,0,0,415,0,247,168,0.5951807228915663,0.4048192771084337,0.5472900633528551,0.6413253941375184,58.0,0.23481781376518218,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,metastatic_site,multiple,90,mixed,432,415,415,0,0,415,0,312,103,0.7518072289156627,0.24819277108433735,0.7080638662690341,0.7909314579776502,73.0,0.23397435897435898,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,metastatic_site,unknown,30,mixed,63,61,61,0,0,61,0,12,49,0.19672131147540983,0.8032786885245902,0.11627688559536849,0.3131017848877781,5.0,0.4166666666666667,1.0,0.0,MEDIUM,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,metastatic_site,unknown,60,mixed,63,61,61,0,0,61,0,34,27,0.5573770491803278,0.4426229508196722,0.4330314670045551,0.6749239196607956,9.0,0.2647058823529412,1.0,0.0,MEDIUM,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,metastatic_site,unknown,90,mixed,63,61,61,0,0,61,0,46,15,0.7540983606557377,0.24590163934426235,0.6331533709421812,0.8449347700043716,10.0,0.21739130434782608,1.0,0.0,MEDIUM,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,metastatic_site,visceral,30,mixed,198,194,194,0,0,194,0,25,169,0.12886597938144329,0.8711340206185567,0.08883120372091921,0.18331378499732812,8.0,0.32,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,metastatic_site,visceral,60,mixed,198,194,194,0,0,194,0,99,95,0.5103092783505154,0.4896907216494846,0.4404501789806291,0.5797680157771973,23.0,0.23232323232323232,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,metastatic_site,visceral,90,mixed,198,194,194,0,0,194,0,139,55,0.7164948453608248,0.28350515463917525,0.6493469476892646,0.7752351422250912,31.0,0.22302158273381295,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,calendar_period,2019-2020,30,mixed,856,818,818,0,0,818,0,92,726,0.11246943765281174,0.8875305623471883,0.0926042259088462,0.1359575796751009,22.0,0.2391304347826087,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,calendar_period,2019-2020,60,mixed,856,818,818,0,0,818,0,447,371,0.5464547677261614,0.4535452322738386,0.5122000728785774,0.5802751680924323,98.0,0.21923937360178972,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,calendar_period,2019-2020,90,mixed,856,818,818,0,0,818,0,599,219,0.7322738386308069,0.26772616136919314,0.7008964249199487,0.7614797799350987,127.0,0.21202003338898165,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,calendar_period,2021-2022,30,mixed,806,779,779,0,0,779,0,99,680,0.12708600770218229,0.8729139922978177,0.10551224150221147,0.15231973881155828,27.0,0.2727272727272727,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,calendar_period,2021-2022,60,mixed,806,779,779,0,0,779,0,433,346,0.5558408215661104,0.44415917843388963,0.5207589528289934,0.5903746404803044,108.0,0.24942263279445728,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,calendar_period,2021-2022,90,mixed,806,779,779,0,0,779,0,581,198,0.7458279845956355,0.2541720154043645,0.7140976231511089,0.7751456669346506,141.0,0.24268502581755594,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,calendar_period,2023-2024,30,mixed,707,684,684,0,0,684,0,84,600,0.12280701754385964,0.8771929824561404,0.1002948439657174,0.14953244185124973,20.0,0.23809523809523808,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,calendar_period,2023-2024,60,mixed,707,684,684,0,0,684,0,375,309,0.5482456140350878,0.45175438596491224,0.5107830924586197,0.5851692314485125,83.0,0.22133333333333333,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,calendar_period,2023-2024,90,mixed,707,684,684,0,0,684,0,520,164,0.7602339181286549,0.23976608187134507,0.7268409109870622,0.7907201088756504,111.0,0.21346153846153845,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,prior_treatment_status,no_prior_treatment_observed,30,mixed,2369,2281,2281,0,0,2281,0,275,2006,0.12056115738711091,0.8794388426128891,0.10783225290274465,0.1345659947482085,69.0,0.2509090909090909,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,prior_treatment_status,no_prior_treatment_observed,60,mixed,2369,2281,2281,0,0,2281,0,1255,1026,0.5501972818939062,0.44980271810609385,0.5297142062511541,0.57051155994638,289.0,0.2302788844621514,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
mhspc_mcspc,mHSPC/mCSPC,prior_treatment_status,no_prior_treatment_observed,90,mixed,2369,2281,2281,0,0,2281,0,1700,581,0.7452871547566856,0.2547128452433144,0.7270044800447014,0.7627450063091884,379.0,0.22294117647058823,1.0,0.0,HIGH,ACTIONABLE_DESCRIPTIVE,DESCRIPTIVE,treatment_initiation
nmcrpc,nmCRPC,overall,ALL,30,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,overall,ALL,60,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,overall,ALL,90,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,market,NOT_AVAILABLE,30,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,market,NOT_AVAILABLE,60,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,market,NOT_AVAILABLE,90,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,market_group,NOT_AVAILABLE,30,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,market_group,NOT_AVAILABLE,60,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,market_group,NOT_AVAILABLE,90,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,disease_state,NOT_AVAILABLE,30,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,disease_state,NOT_AVAILABLE,60,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,disease_state,NOT_AVAILABLE,90,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,active_surveillance_status,NOT_AVAILABLE,30,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,active_surveillance_status,NOT_AVAILABLE,60,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,active_surveillance_status,NOT_AVAILABLE,90,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,care_setting,NOT_AVAILABLE,30,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,care_setting,NOT_AVAILABLE,60,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,care_setting,NOT_AVAILABLE,90,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,provider_specialty,NOT_AVAILABLE,30,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,provider_specialty,NOT_AVAILABLE,60,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,provider_specialty,NOT_AVAILABLE,90,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,academic_vs_community,NOT_AVAILABLE,30,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,academic_vs_community,NOT_AVAILABLE,60,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,academic_vs_community,NOT_AVAILABLE,90,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,age_band,NOT_AVAILABLE,30,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,age_band,NOT_AVAILABLE,60,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,age_band,NOT_AVAILABLE,90,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,comorbidity_band,NOT_AVAILABLE,30,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,comorbidity_band,NOT_AVAILABLE,60,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,comorbidity_band,NOT_AVAILABLE,90,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,metastatic_site,NOT_AVAILABLE,30,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,metastatic_site,NOT_AVAILABLE,60,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,metastatic_site,NOT_AVAILABLE,90,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,calendar_period,NOT_AVAILABLE,30,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,calendar_period,NOT_AVAILABLE,60,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,calendar_period,NOT_AVAILABLE,90,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,prior_treatment_status,NOT_AVAILABLE,30,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,prior_treatment_status,NOT_AVAILABLE,60,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
nmcrpc,nmCRPC,prior_treatment_status,NOT_AVAILABLE,90,mixed,0,0,0,0,0,0,0,0,0,,,,,,,,,NOT COMPUTABLE,NOT_COMPUTABLE,NOT COMPUTABLE,not_computable
mcrpc,mCRPC,overall,ALL,30,mixed,362,346,0,346,0,341,5,2,339,0.005865102639296188,0.9941348973607038,0.0016098652836885469,0.021129850574258983,,,0.9855491329479769,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,overall,ALL,60,mixed,362,346,0,346,0,337,9,2,335,0.005934718100890208,0.9940652818991098,0.001628991241610667,0.021377590114655703,,,0.9739884393063584,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,overall,ALL,90,mixed,362,346,0,346,0,332,14,3,329,0.009036144578313253,0.9909638554216867,0.0030777145017795333,0.026226576568772777,,,0.9595375722543352,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,AU,30,scan,24,22,0,22,0,22,0,0,22,0.0,1.0,1.3877787807814457e-17,0.14865952572596125,,,1.0,0.0,LOW,TOO_SMALL,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,AU,60,scan,24,22,0,22,0,22,0,0,22,0.0,1.0,1.3877787807814457e-17,0.14865952572596125,,,1.0,0.0,LOW,TOO_SMALL,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,AU,90,scan,24,22,0,22,0,21,1,0,21,0.0,1.0,0.0,0.15464382326420195,,,0.9545454545454546,0.0,LOW,TOO_SMALL,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,CA,30,scan,28,26,0,26,0,26,0,0,26,0.0,1.0,0.0,0.12873304380462175,,,1.0,0.0,LOW,TOO_SMALL,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,CA,60,scan,28,26,0,26,0,26,0,0,26,0.0,1.0,0.0,0.12873304380462175,,,1.0,0.0,LOW,TOO_SMALL,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,CA,90,scan,28,26,0,26,0,25,1,0,25,0.0,1.0,0.0,0.13319649395317873,,,0.9615384615384616,0.0,LOW,TOO_SMALL,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,CN,30,scan,53,51,0,51,0,51,0,0,51,0.0,1.0,0.0,0.07004901388726806,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,CN,60,scan,53,51,0,51,0,51,0,0,51,0.0,1.0,0.0,0.07004901388726806,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,CN,90,scan,53,51,0,51,0,51,0,1,50,0.0196078431372549,0.9803921568627451,0.003469603253442241,0.10304807675589372,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,DE,30,deep,56,55,0,55,0,53,2,0,53,0.0,1.0,0.0,0.06758430445307662,,,0.9636363636363636,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,DE,60,deep,56,55,0,55,0,51,4,0,51,0.0,1.0,0.0,0.07004901388726806,,,0.9272727272727272,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,DE,90,deep,56,55,0,55,0,50,5,0,50,0.0,1.0,0.0,0.07135003417431873,,,0.9090909090909091,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,FR,30,scan,30,28,0,28,0,28,0,0,28,0.0,1.0,0.0,0.12064720365810762,,,1.0,0.0,LOW,TOO_SMALL,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,FR,60,scan,30,28,0,28,0,28,0,0,28,0.0,1.0,0.0,0.12064720365810762,,,1.0,0.0,LOW,TOO_SMALL,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,FR,90,scan,30,28,0,28,0,28,0,0,28,0.0,1.0,0.0,0.12064720365810762,,,1.0,0.0,LOW,TOO_SMALL,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,JP,30,deep,51,51,0,51,0,51,0,0,51,0.0,1.0,0.0,0.07004901388726806,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,JP,60,deep,51,51,0,51,0,49,2,0,49,0.0,1.0,0.0,0.07270029673590504,,,0.9607843137254902,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,JP,90,deep,51,51,0,51,0,48,3,0,48,0.0,1.0,0.0,0.0741026511527422,,,0.9411764705882353,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,US,30,deep,120,113,0,113,0,110,3,2,108,0.01818181818181818,0.9818181818181818,0.005000250085743785,0.06388142410014258,,,0.9734513274336283,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,US,60,deep,120,113,0,113,0,110,3,2,108,0.01818181818181818,0.9818181818181818,0.005000250085743785,0.06388142410014258,,,0.9734513274336283,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market,US,90,deep,120,113,0,113,0,109,4,2,107,0.01834862385321101,0.981651376146789,0.0050462566124631555,0.06444584559097954,,,0.9646017699115044,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market_group,Deep,30,deep,227,219,0,219,0,214,5,2,212,0.009345794392523364,0.9906542056074766,0.002566652909129337,0.03343014476404236,,,0.9771689497716894,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market_group,Deep,60,deep,227,219,0,219,0,210,9,2,208,0.009523809523809525,0.9904761904761905,0.0026156146029230956,0.03405451880423435,,,0.958904109589041,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market_group,Deep,90,deep,227,219,0,219,0,207,12,2,205,0.00966183574879227,0.9903381642512077,0.0026535795413005388,0.03453832186715017,,,0.9452054794520548,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market_group,Scan,30,scan,135,127,0,127,0,127,0,0,127,0.0,1.0,0.0,0.02936069262375269,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market_group,Scan,60,scan,135,127,0,127,0,127,0,0,127,0.0,1.0,0.0,0.02936069262375269,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,market_group,Scan,90,scan,135,127,0,127,0,125,2,1,124,0.008,0.992,0.0014135587198986672,0.043925834767918934,,,0.984251968503937,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,disease_state,mCRPC,30,mixed,362,346,0,346,0,341,5,2,339,0.005865102639296188,0.9941348973607038,0.0016098652836885469,0.021129850574258983,,,0.9855491329479769,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,disease_state,mCRPC,60,mixed,362,346,0,346,0,337,9,2,335,0.005934718100890208,0.9940652818991098,0.001628991241610667,0.021377590114655703,,,0.9739884393063584,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,disease_state,mCRPC,90,mixed,362,346,0,346,0,332,14,3,329,0.009036144578313253,0.9909638554216867,0.0030777145017795333,0.026226576568772777,,,0.9595375722543352,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,active_surveillance_status,<missing>,30,mixed,362,346,0,346,0,341,5,2,339,0.005865102639296188,0.9941348973607038,0.0016098652836885469,0.021129850574258983,,,0.9855491329479769,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,active_surveillance_status,<missing>,60,mixed,362,346,0,346,0,337,9,2,335,0.005934718100890208,0.9940652818991098,0.001628991241610667,0.021377590114655703,,,0.9739884393063584,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,active_surveillance_status,<missing>,90,mixed,362,346,0,346,0,332,14,3,329,0.009036144578313253,0.9909638554216867,0.0030777145017795333,0.026226576568772777,,,0.9595375722543352,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,care_setting,academic_oncology,30,mixed,77,74,0,74,0,72,2,0,72,0.0,1.0,0.0,0.05065293981139638,,,0.972972972972973,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,care_setting,academic_oncology,60,mixed,77,74,0,74,0,70,4,0,70,0.0,1.0,0.0,0.05202487486728348,,,0.9459459459459459,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,care_setting,academic_oncology,90,mixed,77,74,0,74,0,69,5,1,68,0.014492753623188406,0.9855072463768116,0.002562858644330375,0.07763307335057362,,,0.9324324324324325,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,care_setting,community_oncology,30,deep,31,30,0,30,0,30,0,1,29,0.03333333333333333,0.9666666666666667,0.0059084379948573795,0.16670751396958874,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,care_setting,community_oncology,60,deep,31,30,0,30,0,29,1,1,28,0.034482758620689655,0.9655172413793104,0.006113056614032261,0.1717589106470025,,,0.9666666666666667,0.0,LOW,TOO_SMALL,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,care_setting,community_oncology,90,deep,31,30,0,30,0,28,2,1,27,0.03571428571428571,0.9642857142857143,0.00633235649754188,0.17712576118498663,,,0.9333333333333333,0.0,LOW,TOO_SMALL,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,care_setting,community_urology,30,mixed,195,186,0,186,0,183,3,1,182,0.00546448087431694,0.994535519125683,0.0009652423746200223,0.030299743581398343,,,0.9838709677419355,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,care_setting,community_urology,60,mixed,195,186,0,186,0,182,4,1,181,0.005494505494505495,0.9945054945054945,0.0009705495119654989,0.030462671037147296,,,0.978494623655914,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,care_setting,community_urology,90,mixed,195,186,0,186,0,181,5,1,180,0.0055248618784530384,0.994475138121547,0.0009759153318539288,0.03062736012129081,,,0.9731182795698925,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,care_setting,mixed_pathway,30,mixed,59,56,0,56,0,56,0,0,56,0.0,1.0,0.0,0.06419614448811528,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,care_setting,mixed_pathway,60,mixed,59,56,0,56,0,56,0,0,56,0.0,1.0,0.0,0.06419614448811528,,,1.0,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
mcrpc,mCRPC,care_setting,mixed_pathway,90,mixed,59,56,0,56,0,54,2,0,54,0.0,1.0,6.938893903907228e-18,0.06641586678100189,,,0.9642857142857143,0.0,LOW,DIRECTIONAL_ONLY,PROXY-BASED,treatment_initiation
